QTR,TypeOfEntry,ProductClass1,ProductClass2,ProductClass3, Amount , QTY 
2008Q02,EXPENSES,Adminstrative,Utilities,," £30,400,000.00 ",
2008Q01,EXPENSES,Adminstrative,Utilities,," £43,700,000.00 ",
2007Q04,EXPENSES,Adminstrative,Utilities,," £33,250,000.00 ",
2007Q03,EXPENSES,Adminstrative,Utilities,," £30,400,000.00 ",
2007Q02,EXPENSES,Adminstrative,Utilities,," £10,450,000.00 ",
2007Q01,EXPENSES,Adminstrative,Utilities,," £45,600,000.00 ",
2006Q04,EXPENSES,Adminstrative,Utilities,," £11,400,000.00 ",
2006Q03,EXPENSES,Adminstrative,Utilities,," £38,000,000.00 ",
2006Q02,EXPENSES,Adminstrative,Utilities,," £6,650,000.00 ",
2006Q01,EXPENSES,Adminstrative,Utilities,," £1,900,000.00 ",
2005Q04,EXPENSES,Adminstrative,Utilities,," £950,000.00 ",
2005Q03,EXPENSES,Adminstrative,Utilities,," £28,500,000.00 ",
2005Q02,EXPENSES,Adminstrative,Utilities,," £39,900,000.00 ",
2005Q01,EXPENSES,Adminstrative,Utilities,," £40,850,000.00 ",
2004Q04,EXPENSES,Adminstrative,Utilities,," £31,350,000.00 ",
2004Q03,EXPENSES,Adminstrative,Utilities,," £3,800,000.00 ",
2004Q02,EXPENSES,Adminstrative,Utilities,," £18,050,000.00 ",
2004Q01,EXPENSES,Adminstrative,Utilities,," £24,700,000.00 ",
2003Q04,EXPENSES,Adminstrative,Utilities,," £15,200,000.00 ",
2003Q03,EXPENSES,Adminstrative,Utilities,," £13,300,000.00 ",
2003Q02,EXPENSES,Adminstrative,Utilities,," £6,650,000.00 ",
2003Q01,EXPENSES,Adminstrative,Utilities,," £44,650,000.00 ",
2002Q04,EXPENSES,Adminstrative,Utilities,, £-   ,
2002Q03,EXPENSES,Adminstrative,Utilities,," £31,350,000.00 ",
2002Q02,EXPENSES,Adminstrative,Utilities,," £42,750,000.00 ",
2002Q01,EXPENSES,Adminstrative,Utilities,," £12,350,000.00 ",
2001Q04,EXPENSES,Adminstrative,Utilities,, £-   ,
2001Q03,EXPENSES,Adminstrative,Utilities,," £33,250,000.00 ",
2001Q02,EXPENSES,Adminstrative,Utilities,," £4,750,000.00 ",
2001Q01,EXPENSES,Adminstrative,Utilities,," £1,900,000.00 ",
2000Q04,EXPENSES,Adminstrative,Utilities,," £1,900,000.00 ",
2000Q03,EXPENSES,Adminstrative,Utilities,," £5,700,000.00 ",
2000Q02,EXPENSES,Adminstrative,Utilities,," £45,600,000.00 ",
2000Q01,EXPENSES,Adminstrative,Utilities,," £42,750,000.00 ",
1999Q04,EXPENSES,Adminstrative,Utilities,," £18,050,000.00 ",
1999Q03,EXPENSES,Adminstrative,Utilities,," £15,200,000.00 ",
1999Q02,EXPENSES,Adminstrative,Utilities,," £39,900,000.00 ",
1999Q01,EXPENSES,Adminstrative,Utilities,," £4,750,000.00 ",
2017Q02,EXPENSES,Adminstrative,Depreciation,," £114,000,000.00 ",
2017Q01,EXPENSES,Adminstrative,Depreciation,," £33,000,000.00 ",
2016Q04,EXPENSES,Adminstrative,Depreciation,," £24,000,000.00 ",
2016Q03,EXPENSES,Adminstrative,Depreciation,," £33,000,000.00 ",
2016Q02,EXPENSES,Adminstrative,Depreciation,," £138,000,000.00 ",
2016Q01,EXPENSES,Adminstrative,Depreciation,," £108,000,000.00 ",
2015Q04,EXPENSES,Adminstrative,Depreciation,," £135,000,000.00 ",
2015Q03,EXPENSES,Adminstrative,Depreciation,," £120,000,000.00 ",
2015Q02,EXPENSES,Adminstrative,Depreciation,," £33,000,000.00 ",
2015Q01,EXPENSES,Adminstrative,Depreciation,," £6,000,000.00 ",
2014Q04,EXPENSES,Adminstrative,Depreciation,," £96,000,000.00 ",
2014Q03,EXPENSES,Adminstrative,Depreciation,," £69,000,000.00 ",
2014Q02,EXPENSES,Adminstrative,Depreciation,," £54,000,000.00 ",
2014Q01,EXPENSES,Adminstrative,Depreciation,," £36,000,000.00 ",
2013Q04,EXPENSES,Adminstrative,Depreciation,," £99,000,000.00 ",
2013Q03,EXPENSES,Adminstrative,Depreciation,," £75,000,000.00 ",
2013Q02,EXPENSES,Adminstrative,Depreciation,," £30,000,000.00 ",
2013Q01,EXPENSES,Adminstrative,Depreciation,," £9,000,000.00 ",
2012Q04,EXPENSES,Adminstrative,Depreciation,," £21,000,000.00 ",
2012Q03,EXPENSES,Adminstrative,Depreciation,," £48,000,000.00 ",
2012Q02,EXPENSES,Adminstrative,Depreciation,," £102,000,000.00 ",
2012Q01,EXPENSES,Adminstrative,Depreciation,," £147,000,000.00 ",
2011Q04,EXPENSES,Adminstrative,Depreciation,," £30,000,000.00 ",
2011Q03,EXPENSES,Adminstrative,Depreciation,," £3,000,000.00 ",
2011Q02,EXPENSES,Adminstrative,Depreciation,," £135,000,000.00 ",
2011Q01,EXPENSES,Adminstrative,Depreciation,," £15,000,000.00 ",
2010Q04,EXPENSES,Adminstrative,Depreciation,," £27,000,000.00 ",
2010Q03,EXPENSES,Adminstrative,Depreciation,," £75,000,000.00 ",
2010Q02,EXPENSES,Adminstrative,Depreciation,," £147,000,000.00 ",
2010Q01,EXPENSES,Adminstrative,Depreciation,," £60,000,000.00 ",
2009Q04,EXPENSES,Adminstrative,Depreciation,," £144,000,000.00 ",
2009Q03,EXPENSES,Adminstrative,Depreciation,," £108,000,000.00 ",
2009Q02,EXPENSES,Adminstrative,Depreciation,," £105,000,000.00 ",
2009Q01,EXPENSES,Adminstrative,Depreciation,," £96,000,000.00 ",
2008Q04,EXPENSES,Adminstrative,Depreciation,," £24,000,000.00 ",
2008Q03,EXPENSES,Adminstrative,Depreciation,," £39,000,000.00 ",
2008Q02,EXPENSES,Adminstrative,Depreciation,," £96,000,000.00 ",
2008Q01,EXPENSES,Adminstrative,Depreciation,," £138,000,000.00 ",
2007Q04,EXPENSES,Adminstrative,Depreciation,," £105,000,000.00 ",
2007Q03,EXPENSES,Adminstrative,Depreciation,," £96,000,000.00 ",
2007Q02,EXPENSES,Adminstrative,Depreciation,," £33,000,000.00 ",
2007Q01,EXPENSES,Adminstrative,Depreciation,," £144,000,000.00 ",
2006Q04,EXPENSES,Adminstrative,Depreciation,," £36,000,000.00 ",
2006Q03,EXPENSES,Adminstrative,Depreciation,," £120,000,000.00 ",
2006Q02,EXPENSES,Adminstrative,Depreciation,," £21,000,000.00 ",
2006Q01,EXPENSES,Adminstrative,Depreciation,," £6,000,000.00 ",
2005Q04,EXPENSES,Adminstrative,Depreciation,," £3,000,000.00 ",
2005Q03,EXPENSES,Adminstrative,Depreciation,," £90,000,000.00 ",
2005Q02,EXPENSES,Adminstrative,Depreciation,," £126,000,000.00 ",
2005Q01,EXPENSES,Adminstrative,Depreciation,," £129,000,000.00 ",
2004Q04,EXPENSES,Adminstrative,Depreciation,," £99,000,000.00 ",
2004Q03,EXPENSES,Adminstrative,Depreciation,," £12,000,000.00 ",
2004Q02,EXPENSES,Adminstrative,Depreciation,," £57,000,000.00 ",
2004Q01,EXPENSES,Adminstrative,Depreciation,," £78,000,000.00 ",
2003Q04,EXPENSES,Adminstrative,Depreciation,," £48,000,000.00 ",
2003Q03,EXPENSES,Adminstrative,Depreciation,," £42,000,000.00 ",
2003Q02,EXPENSES,Adminstrative,Depreciation,," £21,000,000.00 ",
2003Q01,EXPENSES,Adminstrative,Depreciation,," £141,000,000.00 ",
2002Q04,EXPENSES,Adminstrative,Depreciation,, £-   ,
2002Q03,EXPENSES,Adminstrative,Depreciation,," £99,000,000.00 ",
2002Q02,EXPENSES,Adminstrative,Depreciation,," £135,000,000.00 ",
2002Q01,EXPENSES,Adminstrative,Depreciation,," £39,000,000.00 ",
2001Q04,EXPENSES,Adminstrative,Depreciation,, £-   ,
2001Q03,EXPENSES,Adminstrative,Depreciation,," £105,000,000.00 ",
2001Q02,EXPENSES,Adminstrative,Depreciation,," £15,000,000.00 ",
2001Q01,EXPENSES,Adminstrative,Depreciation,," £6,000,000.00 ",
2000Q04,EXPENSES,Adminstrative,Depreciation,," £6,000,000.00 ",
2000Q03,EXPENSES,Adminstrative,Depreciation,," £18,000,000.00 ",
2000Q02,EXPENSES,Adminstrative,Depreciation,," £144,000,000.00 ",
2000Q01,EXPENSES,Adminstrative,Depreciation,," £135,000,000.00 ",
1999Q04,EXPENSES,Adminstrative,Depreciation,," £57,000,000.00 ",
1999Q03,EXPENSES,Adminstrative,Depreciation,," £48,000,000.00 ",
1999Q02,EXPENSES,Adminstrative,Depreciation,," £126,000,000.00 ",
1999Q01,EXPENSES,Adminstrative,Depreciation,," £15,000,000.00 ",
2017Q02,EXPENSES,Adminstrative,Insurance,," £24,700,000.00 ",
2017Q01,EXPENSES,Adminstrative,Insurance,," £7,150,000.00 ",
2016Q04,EXPENSES,Adminstrative,Insurance,," £5,200,000.00 ",
2016Q03,EXPENSES,Adminstrative,Insurance,," £7,150,000.00 ",
2016Q02,EXPENSES,Adminstrative,Insurance,," £29,900,000.00 ",
2016Q01,EXPENSES,Adminstrative,Insurance,," £23,400,000.00 ",
2015Q04,EXPENSES,Adminstrative,Insurance,," £29,250,000.00 ",
2015Q03,EXPENSES,Adminstrative,Insurance,," £26,000,000.00 ",
2015Q02,EXPENSES,Adminstrative,Insurance,," £7,150,000.00 ",
2015Q01,EXPENSES,Adminstrative,Insurance,," £1,300,000.00 ",
2014Q04,EXPENSES,Adminstrative,Insurance,," £20,800,000.00 ",
2014Q03,EXPENSES,Adminstrative,Insurance,," £14,950,000.00 ",
2014Q02,EXPENSES,Adminstrative,Insurance,," £11,700,000.00 ",
2014Q01,EXPENSES,Adminstrative,Insurance,," £7,800,000.00 ",
2013Q04,EXPENSES,Adminstrative,Insurance,," £21,450,000.00 ",
2013Q03,EXPENSES,Adminstrative,Insurance,," £16,250,000.00 ",
2013Q02,EXPENSES,Adminstrative,Insurance,," £6,500,000.00 ",
2013Q01,EXPENSES,Adminstrative,Insurance,," £1,950,000.00 ",
2012Q04,EXPENSES,Adminstrative,Insurance,," £4,550,000.00 ",
2012Q03,EXPENSES,Adminstrative,Insurance,," £10,400,000.00 ",
2012Q02,EXPENSES,Adminstrative,Insurance,," £22,100,000.00 ",
2012Q01,EXPENSES,Adminstrative,Insurance,," £31,850,000.00 ",
2011Q04,EXPENSES,Adminstrative,Insurance,," £6,500,000.00 ",
2011Q03,EXPENSES,Adminstrative,Insurance,," £650,000.00 ",
2011Q02,EXPENSES,Adminstrative,Insurance,," £29,250,000.00 ",
2011Q01,EXPENSES,Adminstrative,Insurance,," £3,250,000.00 ",
2010Q04,EXPENSES,Adminstrative,Insurance,," £5,850,000.00 ",
2010Q03,EXPENSES,Adminstrative,Insurance,," £16,250,000.00 ",
2010Q02,EXPENSES,Adminstrative,Insurance,," £31,850,000.00 ",
2010Q01,EXPENSES,Adminstrative,Insurance,," £13,000,000.00 ",
2009Q04,EXPENSES,Adminstrative,Insurance,," £31,200,000.00 ",
2009Q03,EXPENSES,Adminstrative,Insurance,," £23,400,000.00 ",
2009Q02,EXPENSES,Adminstrative,Insurance,," £22,750,000.00 ",
2009Q01,EXPENSES,Adminstrative,Insurance,," £20,800,000.00 ",
2008Q04,EXPENSES,Adminstrative,Insurance,," £5,200,000.00 ",
2008Q03,EXPENSES,Adminstrative,Insurance,," £8,450,000.00 ",
2008Q02,EXPENSES,Adminstrative,Insurance,," £20,800,000.00 ",
2008Q01,EXPENSES,Adminstrative,Insurance,," £29,900,000.00 ",
2007Q04,EXPENSES,Adminstrative,Insurance,," £22,750,000.00 ",
2007Q03,EXPENSES,Adminstrative,Insurance,," £20,800,000.00 ",
2007Q02,EXPENSES,Adminstrative,Insurance,," £7,150,000.00 ",
2007Q01,EXPENSES,Adminstrative,Insurance,," £31,200,000.00 ",
2006Q04,EXPENSES,Adminstrative,Insurance,," £7,800,000.00 ",
2006Q03,EXPENSES,Adminstrative,Insurance,," £26,000,000.00 ",
2006Q02,EXPENSES,Adminstrative,Insurance,," £4,550,000.00 ",
2006Q01,EXPENSES,Adminstrative,Insurance,," £1,300,000.00 ",
2005Q04,EXPENSES,Adminstrative,Insurance,," £650,000.00 ",
2005Q03,EXPENSES,Adminstrative,Insurance,," £19,500,000.00 ",
2005Q02,EXPENSES,Adminstrative,Insurance,," £27,300,000.00 ",
2005Q01,EXPENSES,Adminstrative,Insurance,," £27,950,000.00 ",
2004Q04,EXPENSES,Adminstrative,Insurance,," £21,450,000.00 ",
2004Q03,EXPENSES,Adminstrative,Insurance,," £2,600,000.00 ",
2004Q02,EXPENSES,Adminstrative,Insurance,," £12,350,000.00 ",
2004Q01,EXPENSES,Adminstrative,Insurance,," £16,900,000.00 ",
2003Q04,EXPENSES,Adminstrative,Insurance,," £10,400,000.00 ",
2003Q03,EXPENSES,Adminstrative,Insurance,," £9,100,000.00 ",
2003Q02,EXPENSES,Adminstrative,Insurance,," £4,550,000.00 ",
2003Q01,EXPENSES,Adminstrative,Insurance,," £30,550,000.00 ",
2002Q04,EXPENSES,Adminstrative,Insurance,, £-   ,
2002Q03,EXPENSES,Adminstrative,Insurance,," £21,450,000.00 ",
2002Q02,EXPENSES,Adminstrative,Insurance,," £29,250,000.00 ",
2002Q01,EXPENSES,Adminstrative,Insurance,," £8,450,000.00 ",
2001Q04,EXPENSES,Adminstrative,Insurance,, £-   ,
2001Q03,EXPENSES,Adminstrative,Insurance,," £22,750,000.00 ",
2001Q02,EXPENSES,Adminstrative,Insurance,," £3,250,000.00 ",
2001Q01,EXPENSES,Adminstrative,Insurance,," £1,300,000.00 ",
2000Q04,EXPENSES,Adminstrative,Insurance,," £1,300,000.00 ",
2000Q03,EXPENSES,Adminstrative,Insurance,," £3,900,000.00 ",
2000Q02,EXPENSES,Adminstrative,Insurance,," £31,200,000.00 ",
2000Q01,EXPENSES,Adminstrative,Insurance,," £29,250,000.00 ",
1999Q04,EXPENSES,Adminstrative,Insurance,," £12,350,000.00 ",
1999Q03,EXPENSES,Adminstrative,Insurance,," £10,400,000.00 ",
1999Q02,EXPENSES,Adminstrative,Insurance,," £27,300,000.00 ",
1999Q01,EXPENSES,Adminstrative,Insurance,," £3,250,000.00 ",
2017Q02,EXPENSES,Adminstrative,Repairs and maintence,," £15,200,000.00 ",
2017Q01,EXPENSES,Adminstrative,Repairs and maintence,," £4,400,000.00 ",
2016Q04,EXPENSES,Adminstrative,Repairs and maintence,," £3,200,000.00 ",
2016Q03,EXPENSES,Adminstrative,Repairs and maintence,," £4,400,000.00 ",
2016Q02,EXPENSES,Adminstrative,Repairs and maintence,," £18,400,000.00 ",
2016Q01,EXPENSES,Adminstrative,Repairs and maintence,," £14,400,000.00 ",
2015Q04,EXPENSES,Adminstrative,Repairs and maintence,," £18,000,000.00 ",
2015Q03,EXPENSES,Adminstrative,Repairs and maintence,," £16,000,000.00 ",
2015Q02,EXPENSES,Adminstrative,Repairs and maintence,," £4,400,000.00 ",
2015Q01,EXPENSES,Adminstrative,Repairs and maintence,," £800,000.00 ",
2014Q04,EXPENSES,Adminstrative,Repairs and maintence,," £12,800,000.00 ",
2014Q03,EXPENSES,Adminstrative,Repairs and maintence,," £9,200,000.00 ",
2014Q02,EXPENSES,Adminstrative,Repairs and maintence,," £7,200,000.00 ",
2014Q01,EXPENSES,Adminstrative,Repairs and maintence,," £4,800,000.00 ",
2013Q04,EXPENSES,Adminstrative,Repairs and maintence,," £13,200,000.00 ",
2013Q03,EXPENSES,Adminstrative,Repairs and maintence,," £10,000,000.00 ",
2013Q02,EXPENSES,Adminstrative,Repairs and maintence,," £4,000,000.00 ",
2013Q01,EXPENSES,Adminstrative,Repairs and maintence,," £1,200,000.00 ",
2012Q04,EXPENSES,Adminstrative,Repairs and maintence,," £2,800,000.00 ",
2012Q03,EXPENSES,Adminstrative,Repairs and maintence,," £6,400,000.00 ",
2012Q02,EXPENSES,Adminstrative,Repairs and maintence,," £13,600,000.00 ",
2012Q01,EXPENSES,Adminstrative,Repairs and maintence,," £19,600,000.00 ",
2011Q04,EXPENSES,Adminstrative,Repairs and maintence,," £4,000,000.00 ",
2011Q03,EXPENSES,Adminstrative,Repairs and maintence,," £400,000.00 ",
2011Q02,EXPENSES,Adminstrative,Repairs and maintence,," £18,000,000.00 ",
2011Q01,EXPENSES,Adminstrative,Repairs and maintence,," £2,000,000.00 ",
2010Q04,EXPENSES,Adminstrative,Repairs and maintence,," £3,600,000.00 ",
2010Q03,EXPENSES,Adminstrative,Repairs and maintence,," £10,000,000.00 ",
2010Q02,EXPENSES,Adminstrative,Repairs and maintence,," £19,600,000.00 ",
2010Q01,EXPENSES,Adminstrative,Repairs and maintence,," £8,000,000.00 ",
2009Q04,EXPENSES,Adminstrative,Repairs and maintence,," £19,200,000.00 ",
2009Q03,EXPENSES,Adminstrative,Repairs and maintence,," £14,400,000.00 ",
2009Q02,EXPENSES,Adminstrative,Repairs and maintence,," £14,000,000.00 ",
2009Q01,EXPENSES,Adminstrative,Repairs and maintence,," £12,800,000.00 ",
2008Q04,EXPENSES,Adminstrative,Repairs and maintence,," £3,200,000.00 ",
2008Q03,EXPENSES,Adminstrative,Repairs and maintence,," £5,200,000.00 ",
2008Q02,EXPENSES,Adminstrative,Repairs and maintence,," £12,800,000.00 ",
2008Q01,EXPENSES,Adminstrative,Repairs and maintence,," £18,400,000.00 ",
2007Q04,EXPENSES,Adminstrative,Repairs and maintence,," £14,000,000.00 ",
2007Q03,EXPENSES,Adminstrative,Repairs and maintence,," £12,800,000.00 ",
2007Q02,EXPENSES,Adminstrative,Repairs and maintence,," £4,400,000.00 ",
2007Q01,EXPENSES,Adminstrative,Repairs and maintence,," £19,200,000.00 ",
2006Q04,EXPENSES,Adminstrative,Repairs and maintence,," £4,800,000.00 ",
2006Q03,EXPENSES,Adminstrative,Repairs and maintence,," £16,000,000.00 ",
2006Q02,EXPENSES,Adminstrative,Repairs and maintence,," £2,800,000.00 ",
2006Q01,EXPENSES,Adminstrative,Repairs and maintence,," £800,000.00 ",
2005Q04,EXPENSES,Adminstrative,Repairs and maintence,," £400,000.00 ",
2005Q03,EXPENSES,Adminstrative,Repairs and maintence,," £12,000,000.00 ",
2005Q02,EXPENSES,Adminstrative,Repairs and maintence,," £16,800,000.00 ",
2005Q01,EXPENSES,Adminstrative,Repairs and maintence,," £17,200,000.00 ",
2004Q04,EXPENSES,Adminstrative,Repairs and maintence,," £13,200,000.00 ",
2004Q03,EXPENSES,Adminstrative,Repairs and maintence,," £1,600,000.00 ",
2004Q02,EXPENSES,Adminstrative,Repairs and maintence,," £7,600,000.00 ",
2004Q01,EXPENSES,Adminstrative,Repairs and maintence,," £10,400,000.00 ",
2003Q04,EXPENSES,Adminstrative,Repairs and maintence,," £6,400,000.00 ",
2003Q03,EXPENSES,Adminstrative,Repairs and maintence,," £5,600,000.00 ",
2003Q02,EXPENSES,Adminstrative,Repairs and maintence,," £2,800,000.00 ",
2003Q01,EXPENSES,Adminstrative,Repairs and maintence,," £18,800,000.00 ",
2002Q04,EXPENSES,Adminstrative,Repairs and maintence,, £-   ,
2002Q03,EXPENSES,Adminstrative,Repairs and maintence,," £13,200,000.00 ",
2002Q02,EXPENSES,Adminstrative,Repairs and maintence,," £18,000,000.00 ",
2002Q01,EXPENSES,Adminstrative,Repairs and maintence,," £5,200,000.00 ",
2001Q04,EXPENSES,Adminstrative,Repairs and maintence,, £-   ,
2001Q03,EXPENSES,Adminstrative,Repairs and maintence,," £14,000,000.00 ",
2001Q02,EXPENSES,Adminstrative,Repairs and maintence,," £2,000,000.00 ",
2001Q01,EXPENSES,Adminstrative,Repairs and maintence,," £800,000.00 ",
2000Q04,EXPENSES,Adminstrative,Repairs and maintence,," £800,000.00 ",
2000Q03,EXPENSES,Adminstrative,Repairs and maintence,," £2,400,000.00 ",
2000Q02,EXPENSES,Adminstrative,Repairs and maintence,," £19,200,000.00 ",
2000Q01,EXPENSES,Adminstrative,Repairs and maintence,," £18,000,000.00 ",
1999Q04,EXPENSES,Adminstrative,Repairs and maintence,," £7,600,000.00 ",
1999Q03,EXPENSES,Adminstrative,Repairs and maintence,," £6,400,000.00 ",
1999Q02,EXPENSES,Adminstrative,Repairs and maintence,," £16,800,000.00 ",
1999Q01,EXPENSES,Adminstrative,Repairs and maintence,," £2,000,000.00 ",
2017Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £380,000.00 ",
2017Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £110,000.00 ",
2016Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £80,000.00 ",
2016Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £110,000.00 ",
2016Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £460,000.00 ",
2016Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £360,000.00 ",
2015Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £450,000.00 ",
2015Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £400,000.00 ",
2015Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £110,000.00 ",
2015Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £20,000.00 ",
2014Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £320,000.00 ",
2014Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £230,000.00 ",
2014Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £180,000.00 ",
2014Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £120,000.00 ",
2013Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £330,000.00 ",
2013Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £250,000.00 ",
2013Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £100,000.00 ",
2013Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £30,000.00 ",
2012Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £70,000.00 ",
2012Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £160,000.00 ",
2012Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £340,000.00 ",
2012Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £490,000.00 ",
2011Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £100,000.00 ",
2011Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £10,000.00 ",
2011Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £450,000.00 ",
2011Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £50,000.00 ",
2010Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £90,000.00 ",
2010Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £250,000.00 ",
2010Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £490,000.00 ",
2010Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £200,000.00 ",
2009Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £480,000.00 ",
2009Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £360,000.00 ",
2009Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £350,000.00 ",
2009Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £320,000.00 ",
2008Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £80,000.00 ",
2008Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £130,000.00 ",
2008Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £320,000.00 ",
2008Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £460,000.00 ",
2007Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £350,000.00 ",
2007Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £320,000.00 ",
2007Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £110,000.00 ",
2007Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £480,000.00 ",
2006Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £120,000.00 ",
2006Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £400,000.00 ",
2006Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £70,000.00 ",
2006Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £20,000.00 ",
2005Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £10,000.00 ",
2005Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £300,000.00 ",
2005Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £420,000.00 ",
2005Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £430,000.00 ",
2004Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £330,000.00 ",
2004Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £40,000.00 ",
2004Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £190,000.00 ",
2004Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £260,000.00 ",
2003Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £160,000.00 ",
2003Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £140,000.00 ",
2003Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £70,000.00 ",
2003Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £470,000.00 ",
2002Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,, £-   ,
2002Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £330,000.00 ",
2002Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £450,000.00 ",
2002Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £130,000.00 ",
2001Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,, £-   ,
2001Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £350,000.00 ",
2001Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £50,000.00 ",
2001Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £20,000.00 ",
2000Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £20,000.00 ",
2000Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £60,000.00 ",
2000Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £480,000.00 ",
2000Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £450,000.00 ",
1999Q04,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £190,000.00 ",
1999Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £160,000.00 ",
1999Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £420,000.00 ",
1999Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,," £50,000.00 ",
2017Q02,EXPENSES,Adminstrative,Web site maintence,," £7,600.00 ",
2017Q01,EXPENSES,Adminstrative,Web site maintence,," £2,200.00 ",
2016Q04,EXPENSES,Adminstrative,Web site maintence,," £1,600.00 ",
2016Q03,EXPENSES,Adminstrative,Web site maintence,," £2,200.00 ",
2016Q02,EXPENSES,Adminstrative,Web site maintence,," £9,200.00 ",
2016Q01,EXPENSES,Adminstrative,Web site maintence,," £7,200.00 ",
2015Q04,EXPENSES,Adminstrative,Web site maintence,," £9,000.00 ",
2015Q03,EXPENSES,Adminstrative,Web site maintence,," £8,000.00 ",
2015Q02,EXPENSES,Adminstrative,Web site maintence,," £2,200.00 ",
2015Q01,EXPENSES,Adminstrative,Web site maintence,, £400.00 ,
2014Q04,EXPENSES,Adminstrative,Web site maintence,," £6,400.00 ",
2014Q03,EXPENSES,Adminstrative,Web site maintence,," £4,600.00 ",
2014Q02,EXPENSES,Adminstrative,Web site maintence,," £3,600.00 ",
