QTR,TypeOfEntry,ProductClass1,ProductClass2,ProductClass3,Amount,QTY
1999Q03,EXPENSES,Adminstrative,Supplies,"",,
1999Q03,EXPENSES,Adminstrative,Telephone,"",,
1999Q03,EXPENSES,Adminstrative,Utilities,"",,
1999Q03,EXPENSES,Adminstrative,Wages and salaries,"",,
1999Q03,EXPENSES,Adminstrative,Web site consultancy,"",,
1999Q03,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
1999Q03,EXPENSES,Adminstrative,Web site maintence,"",,
1999Q03,EXPENSES,Development,Patents,"",,
1999Q03,EXPENSES,Development,Technology Rental,"",,
1999Q03,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
1999Q03,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
1999Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
1999Q03,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
1999Q03,Non-Operation Income,Gifts and Dotions,"","",,
1999Q03,Non-Operation Income,Interest,"","",,
1999Q03,Non-Operation Income,Other Income,"","",,
1999Q03,Non-Operation Income,Rental,"","",,
1999Q03,Sales Revenue,Hot Blanket,"","",,
1999Q03,Sales Revenue,Kitty Box,"","",,
1999Q03,Sales Revenue,Maxi Dog,"","",,
1999Q03,Sales Revenue,Muis Huis,"","",,
1999Q03,Sales Revenue,Water Jug,"","",,
1999Q02,Cost of Sales,Hot Blanket,"","",,
1999Q02,Cost of Sales,Kitty Box,"","",,
1999Q02,Cost of Sales,Maxi Dog,"","",,
1999Q02,Cost of Sales,Muis Huis,"","",,
1999Q02,Cost of Sales,Water Jug,"","",,
1999Q02,EXPENSES,Adminstrative,Depreciation,"",,
1999Q02,EXPENSES,Adminstrative,Insurance,"",,
1999Q02,EXPENSES,Adminstrative,Meals and entertainment,"",,
1999Q02,EXPENSES,Adminstrative,Outside services,"",,
1999Q02,EXPENSES,Adminstrative,Rent,"",,
1999Q02,EXPENSES,Adminstrative,Repairs and maintence,"",,
1999Q02,EXPENSES,Adminstrative,Supplies,"",,
1999Q02,EXPENSES,Adminstrative,Telephone,"",,
1999Q02,EXPENSES,Adminstrative,Utilities,"",,
1999Q02,EXPENSES,Adminstrative,Wages and salaries,"",,
1999Q02,EXPENSES,Adminstrative,Web site consultancy,"",,
1999Q02,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
1999Q02,EXPENSES,Adminstrative,Web site maintence,"",,
1999Q02,EXPENSES,Development,Patents,"",,
1999Q02,EXPENSES,Development,Technology Rental,"",,
1999Q02,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
1999Q02,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
1999Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
1999Q02,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
1999Q02,Non-Operation Income,Gifts and Dotions,"","",,
1999Q02,Non-Operation Income,Interest,"","",,
1999Q02,Non-Operation Income,Other Income,"","",,
1999Q02,Non-Operation Income,Rental,"","",,
1999Q02,Sales Revenue,Hot Blanket,"","",,
1999Q02,Sales Revenue,Kitty Box,"","",,
1999Q02,Sales Revenue,Maxi Dog,"","",,
1999Q02,Sales Revenue,Muis Huis,"","",,
1999Q02,Sales Revenue,Water Jug,"","",,
1999Q01,Cost of Sales,Hot Blanket,"","",,
1999Q01,Cost of Sales,Kitty Box,"","",,
1999Q01,Cost of Sales,Maxi Dog,"","",,
1999Q01,Cost of Sales,Muis Huis,"","",,
1999Q01,Cost of Sales,Water Jug,"","",,
1999Q01,EXPENSES,Adminstrative,Depreciation,"",,
1999Q01,EXPENSES,Adminstrative,Insurance,"",,
1999Q01,EXPENSES,Adminstrative,Meals and entertainment,"",,
1999Q01,EXPENSES,Adminstrative,Outside services,"",,
1999Q01,EXPENSES,Adminstrative,Rent,"",,
1999Q01,EXPENSES,Adminstrative,Repairs and maintence,"",,
1999Q01,EXPENSES,Adminstrative,Supplies,"",,
1999Q01,EXPENSES,Adminstrative,Telephone,"",,
1999Q01,EXPENSES,Adminstrative,Utilities,"",,
1999Q01,EXPENSES,Adminstrative,Wages and salaries,"",,
1999Q01,EXPENSES,Adminstrative,Web site consultancy,"",,
1999Q01,EXPENSES,Adminstrative,Web site launch and Web Hosting,"",,
1999Q01,EXPENSES,Adminstrative,Web site maintence,"",,
1999Q01,EXPENSES,Development,Patents,"",,
1999Q01,EXPENSES,Development,Technology Rental,"",,
1999Q01,EXPENSES,Non-Recurring Expenses,Rewards and Gifts Given,"",,
1999Q01,EXPENSES,Non-Recurring Expenses,Software and Hardware Equipments,"",,
1999Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Advertising,,
1999Q01,EXPENSES,Operating Expenses,Marketing and Advertising,Direct marketing,,
1999Q01,Non-Operation Income,Gifts and Dotions,"","",,
1999Q01,Non-Operation Income,Interest,"","",,
1999Q01,Non-Operation Income,Other Income,"","",,
1999Q01,Non-Operation Income,Rental,"","",,
1999Q01,Sales Revenue,Hot Blanket,"","",,
1999Q01,Sales Revenue,Kitty Box,"","",,
1999Q01,Sales Revenue,Maxi Dog,"","",,
1999Q01,Sales Revenue,Muis Huis,"","",,
1999Q01,Sales Revenue,Water Jug,"","",,
